Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-07-27 14:05:00+05:30,57053.94921875,57104.19921875,57041.80078125,57100.05078125,0,0.0,0.0
2026-07-27 14:10:00+05:30,57101.25,57124.0,57074.69921875,57123.3984375,0,0.0,0.0
2026-07-27 14:15:00+05:30,57122.75,57126.6015625,57069.1484375,57084.55078125,0,0.0,0.0
2026-07-27 14:20:00+05:30,57087.30078125,57142.0,57074.30078125,57140.3515625,0,0.0,0.0
2026-07-27 14:25:00+05:30,57141.94921875,57176.1484375,57119.3515625,57161.1484375,0,0.0,0.0
2026-07-27 14:30:00+05:30,57164.6484375,57177.94921875,57110.0,57130.6484375,0,0.0,0.0
2026-07-27 14:35:00+05:30,57134.75,57144.19921875,57093.6484375,57124.94921875,0,0.0,0.0
2026-07-27 14:40:00+05:30,57125.1015625,57147.55078125,57094.05078125,57114.5,0,0.0,0.0
2026-07-27 14:45:00+05:30,57114.5,57129.1015625,57089.0,57101.30078125,0,0.0,0.0
2026-07-27 14:50:00+05:30,57108.80078125,57136.55078125,57096.1484375,57099.69921875,0,0.0,0.0
2026-07-27 14:55:00+05:30,57100.8515625,57143.94921875,57092.44921875,57097.1015625,0,0.0,0.0
2026-07-27 15:00:00+05:30,57099.6015625,57113.3984375,57083.6484375,57089.6484375,0,0.0,0.0
2026-07-27 15:05:00+05:30,57091.94921875,57124.0,57089.25,57094.5,0,0.0,0.0
2026-07-27 15:10:00+05:30,57097.55078125,57115.75,57074.3515625,57082.8984375,0,0.0,0.0
2026-07-27 15:15:00+05:30,57082.1015625,57093.05078125,57065.94921875,57091.8515625,0,0.0,0.0
2026-07-27 15:20:00+05:30,57086.44921875,57121.1015625,57079.69921875,57105.19921875,0,0.0,0.0
2026-07-27 15:25:00+05:30,57097.8984375,57123.80078125,57080.25,57115.94921875,0,0.0,0.0
2026-07-28 09:15:00+05:30,56904.8515625,57051.69921875,56904.8515625,57010.5,0,0.0,0.0
2026-07-28 09:20:00+05:30,57010.80078125,57047.5,56950.94921875,56954.6484375,0,0.0,0.0
2026-07-28 09:25:00+05:30,56953.3515625,56954.55078125,56889.75,56931.44921875,0,0.0,0.0
2026-07-28 09:30:00+05:30,56931.69921875,56932.94921875,56859.0,56898.94921875,0,0.0,0.0
2026-07-28 09:35:00+05:30,56898.44921875,56954.6484375,56898.44921875,56928.0,0,0.0,0.0
2026-07-28 09:40:00+05:30,56926.3515625,56929.69921875,56875.8515625,56881.55078125,0,0.0,0.0
2026-07-28 09:45:00+05:30,56880.6015625,56881.8984375,56855.6484375,56873.3515625,0,0.0,0.0
2026-07-28 09:50:00+05:30,56872.75,56872.75,56791.1015625,56819.6484375,0,0.0,0.0
2026-07-28 09:55:00+05:30,56818.25,56853.55078125,56812.1484375,56847.3984375,0,0.0,0.0
2026-07-28 10:00:00+05:30,56847.1015625,56863.8984375,56828.8515625,56834.69921875,0,0.0,0.0
2026-07-28 10:05:00+05:30,56835.19921875,56880.3984375,56826.55078125,56849.75,0,0.0,0.0
2026-07-28 10:10:00+05:30,56845.19921875,56909.55078125,56842.5,56894.6484375,0,0.0,0.0
2026-07-28 10:15:00+05:30,56895.80078125,56953.8984375,56891.8984375,56930.6015625,0,0.0,0.0
2026-07-28 10:20:00+05:30,56928.5,56931.44921875,56898.1015625,56919.6484375,0,0.0,0.0
2026-07-28 10:25:00+05:30,56918.94921875,56945.1484375,56879.94921875,56880.80078125,0,0.0,0.0
2026-07-28 10:30:00+05:30,56882.8515625,56953.1484375,56878.80078125,56947.44921875,0,0.0,0.0
2026-07-28 10:35:00+05:30,56948.6015625,56970.3984375,56915.1015625,56951.1015625,0,0.0,0.0
2026-07-28 10:40:00+05:30,56951.6484375,57010.30078125,56945.6484375,56997.3515625,0,0.0,0.0
2026-07-28 10:45:00+05:30,56997.3984375,57015.05078125,56975.69921875,57002.80078125,0,0.0,0.0
2026-07-28 10:50:00+05:30,57002.80078125,57025.69921875,56978.6015625,56999.1484375,0,0.0,0.0
2026-07-28 10:55:00+05:30,56998.0,57016.0,56969.3984375,56970.30078125,0,0.0,0.0
2026-07-28 11:00:00+05:30,56971.1484375,56998.3515625,56941.55078125,56998.25,0,0.0,0.0
2026-07-28 11:05:00+05:30,56996.3515625,57001.44921875,56963.3515625,56995.30078125,0,0.0,0.0
2026-07-28 11:10:00+05:30,56994.44921875,56998.44921875,56958.19921875,56970.44921875,0,0.0,0.0
2026-07-28 11:15:00+05:30,56971.1484375,57005.1484375,56966.25,56991.8515625,0,0.0,0.0
2026-07-28 11:20:00+05:30,56992.30078125,56993.5,56966.19921875,56980.6484375,0,0.0,0.0
2026-07-28 11:25:00+05:30,56977.80078125,57006.25,56963.6015625,56990.25,0,0.0,0.0
2026-07-28 11:30:00+05:30,56993.05078125,56998.8984375,56964.75,56975.1484375,0,0.0,0.0
2026-07-28 11:35:00+05:30,56975.75,56994.25,56965.94921875,56992.19921875,0,0.0,0.0
2026-07-28 11:40:00+05:30,56992.44921875,57039.8515625,56985.0,57022.80078125,0,0.0,0.0
2026-07-28 11:45:00+05:30,57022.5,57028.6015625,57003.44921875,57006.6015625,0,0.0,0.0
2026-07-28 11:50:00+05:30,57005.3984375,57014.69921875,56953.19921875,56972.8515625,0,0.0,0.0
2026-07-28 11:55:00+05:30,56973.0,56982.3984375,56952.3984375,56965.30078125,0,0.0,0.0
2026-07-28 12:00:00+05:30,56965.94921875,56975.1015625,56950.1484375,56975.1015625,0,0.0,0.0
2026-07-28 12:05:00+05:30,56986.1015625,56990.3984375,56981.44921875,56984.94921875,0,0.0,0.0
2026-07-28 12:10:00+05:30,56984.25,56990.5,56963.30078125,56976.25,0,0.0,0.0
2026-07-28 12:15:00+05:30,56976.0,56988.8515625,56935.80078125,56941.8515625,0,0.0,0.0
2026-07-28 12:20:00+05:30,56942.19921875,56965.0,56922.55078125,56961.8984375,0,0.0,0.0
2026-07-28 12:25:00+05:30,56962.44921875,56998.25,56943.1484375,56985.3984375,0,0.0,0.0
2026-07-28 12:30:00+05:30,56984.5,56998.69921875,56962.44921875,56970.30078125,0,0.0,0.0
2026-07-28 12:35:00+05:30,56969.6015625,56974.3984375,56941.0,56941.55078125,0,0.0,0.0
2026-07-28 12:40:00+05:30,56941.55078125,56941.75,56908.80078125,56916.3984375,0,0.0,0.0
2026-07-28 12:45:00+05:30,56917.1015625,56931.3984375,56882.30078125,56902.6015625,0,0.0,0.0
2026-07-28 12:50:00+05:30,56905.19921875,56913.19921875,56888.69921875,56904.25,0,0.0,0.0
2026-07-28 12:55:00+05:30,56903.8515625,56923.8984375,56850.1484375,56861.80078125,0,0.0,0.0
2026-07-28 13:00:00+05:30,56862.30078125,56884.3984375,56851.94921875,56865.44921875,0,0.0,0.0
2026-07-28 13:05:00+05:30,56864.8515625,56881.3515625,56859.75,56881.3515625,0,0.0,0.0
2026-07-28 13:10:00+05:30,56879.55078125,56884.6015625,56820.8984375,56821.0,0,0.0,0.0
2026-07-28 13:15:00+05:30,56819.30078125,56823.55078125,56786.80078125,56801.19921875,0,0.0,0.0
2026-07-28 13:20:00+05:30,56799.44921875,56844.3984375,56784.30078125,56837.55078125,0,0.0,0.0
2026-07-28 13:25:00+05:30,56834.75,56836.3984375,56806.80078125,56826.94921875,0,0.0,0.0
2026-07-28 13:30:00+05:30,56826.94921875,56830.8984375,56811.05078125,56818.55078125,0,0.0,0.0
2026-07-28 13:35:00+05:30,56817.8515625,56838.8515625,56793.69921875,56814.5,0,0.0,0.0
2026-07-28 13:40:00+05:30,56815.19921875,56817.05078125,56778.80078125,56800.75,0,0.0,0.0
2026-07-28 13:45:00+05:30,56799.44921875,56811.6015625,56775.44921875,56793.5,0,0.0,0.0
2026-07-28 13:50:00+05:30,56793.5,56857.8984375,56791.5,56811.3984375,0,0.0,0.0
2026-07-28 13:55:00+05:30,56810.69921875,56826.5,56800.3984375,56826.05078125,0,0.0,0.0
2026-07-28 14:00:00+05:30,56823.3515625,56843.69921875,56810.55078125,56832.5,0,0.0,0.0
2026-07-28 14:05:00+05:30,56841.69921875,56854.19921875,56820.3515625,56828.44921875,0,0.0,0.0
2026-07-28 14:10:00+05:30,56828.25,56831.25,56793.05078125,56807.44921875,0,0.0,0.0
2026-07-28 14:15:00+05:30,56805.8984375,56829.25,56782.75,56800.3515625,0,0.0,0.0
2026-07-28 14:20:00+05:30,56800.3515625,56821.19921875,56783.3515625,56785.1015625,0,0.0,0.0
2026-07-28 14:25:00+05:30,56788.3984375,56820.1015625,56781.8515625,56795.1015625,0,0.0,0.0
2026-07-28 14:30:00+05:30,56795.80078125,56797.69921875,56745.1015625,56755.19921875,0,0.0,0.0
2026-07-28 14:35:00+05:30,56754.19921875,56805.30078125,56750.3984375,56800.80078125,0,0.0,0.0
2026-07-28 14:40:00+05:30,56789.1015625,56830.8984375,56786.5,56818.25,0,0.0,0.0
2026-07-28 14:45:00+05:30,56818.25,56818.25,56777.05078125,56796.5,0,0.0,0.0
2026-07-28 14:50:00+05:30,56794.80078125,56820.8515625,56769.6484375,56814.6484375,0,0.0,0.0
2026-07-28 14:55:00+05:30,56814.1484375,56817.44921875,56782.6015625,56797.6015625,0,0.0,0.0
2026-07-28 15:00:00+05:30,56802.3984375,56805.8515625,56692.75,56699.19921875,0,0.0,0.0
2026-07-28 15:05:00+05:30,56703.1484375,56718.75,56694.0,56698.05078125,0,0.0,0.0
2026-07-28 15:10:00+05:30,56697.8984375,56703.8515625,56686.3515625,56700.1015625,0,0.0,0.0
2026-07-28 15:15:00+05:30,56698.55078125,56867.1015625,56672.5,56851.44921875,0,0.0,0.0
2026-07-28 15:20:00+05:30,56853.25,56864.5,56722.75,56735.1015625,0,0.0,0.0
2026-07-28 15:25:00+05:30,56734.6015625,56754.8984375,56703.3515625,56718.75,0,0.0,0.0
2026-07-29 09:15:00+05:30,57133.3515625,57142.30078125,56982.19921875,57028.94921875,0,0.0,0.0
2026-07-29 09:20:00+05:30,57029.8984375,57082.1015625,56965.05078125,56985.05078125,0,0.0,0.0
2026-07-29 09:25:00+05:30,56985.1484375,57051.8515625,56984.25,57006.0,0,0.0,0.0
2026-07-29 09:30:00+05:30,57004.3984375,57039.25,56978.0,57005.8984375,0,0.0,0.0
2026-07-29 09:35:00+05:30,57005.3984375,57014.6484375,56939.69921875,57004.94921875,0,0.0,0.0
2026-07-29 09:40:00+05:30,57011.44921875,57071.94921875,56984.55078125,57071.3515625,0,0.0,0.0
2026-07-29 09:45:00+05:30,57070.1015625,57075.44921875,57019.3984375,57043.05078125,0,0.0,0.0
2026-07-29 09:50:00+05:30,57043.8984375,57054.6484375,56981.8984375,57031.8984375,0,0.0,0.0
2026-07-29 09:55:00+05:30,57033.1484375,57068.8984375,57022.55078125,57051.5,0,0.0,0.0
2026-07-29 10:00:00+05:30,57051.5,57119.6015625,57043.80078125,57101.19921875,0,0.0,0.0
2026-07-29 10:05:00+05:30,57101.0,57189.44921875,57097.6015625,57173.44921875,0,0.0,0.0
2026-07-29 10:10:00+05:30,57172.75,57183.6484375,57155.19921875,57172.3515625,0,0.0,0.0
2026-07-29 10:15:00+05:30,57173.5,57186.94921875,57137.0,57137.0,0,0.0,0.0
2026-07-29 10:20:00+05:30,57136.1015625,57161.44921875,57125.30078125,57141.8984375,0,0.0,0.0
2026-07-29 10:25:00+05:30,57144.19921875,57167.44921875,57095.8515625,57099.6484375,0,0.0,0.0
2026-07-29 10:30:00+05:30,57099.6484375,57140.19921875,57094.8984375,57138.80078125,0,0.0,0.0
2026-07-29 10:35:00+05:30,57137.94921875,57142.80078125,57106.05078125,57112.05078125,0,0.0,0.0
2026-07-29 10:40:00+05:30,57113.30078125,57145.80078125,57106.8515625,57138.44921875,0,0.0,0.0
2026-07-29 10:45:00+05:30,57140.69921875,57141.69921875,57047.1015625,57068.1484375,0,0.0,0.0
2026-07-29 10:50:00+05:30,57067.69921875,57089.1484375,57057.44921875,57083.6484375,0,0.0,0.0
2026-07-29 10:55:00+05:30,57085.44921875,57108.6484375,57075.6015625,57107.69921875,0,0.0,0.0
2026-07-29 11:00:00+05:30,57108.30078125,57149.75,57094.5,57139.6015625,0,0.0,0.0
2026-07-29 11:05:00+05:30,57138.1484375,57175.0,57123.6484375,57174.6015625,0,0.0,0.0
2026-07-29 11:10:00+05:30,57172.3515625,57182.6484375,57152.5,57157.8515625,0,0.0,0.0
2026-07-29 11:15:00+05:30,57156.5,57166.5,57123.69921875,57136.05078125,0,0.0,0.0
2026-07-29 11:20:00+05:30,57130.44921875,57165.6015625,57122.8515625,57150.8984375,0,0.0,0.0
2026-07-29 11:25:00+05:30,57153.05078125,57165.75,57137.8515625,57140.75,0,0.0,0.0
2026-07-29 11:30:00+05:30,57142.0,57162.55078125,57123.3515625,57145.8515625,0,0.0,0.0
2026-07-29 11:35:00+05:30,57148.19921875,57166.25,57123.8984375,57151.19921875,0,0.0,0.0
2026-07-29 11:40:00+05:30,57152.6484375,57179.94921875,57150.1015625,57168.69921875,0,0.0,0.0
2026-07-29 11:45:00+05:30,57171.6484375,57184.5,57153.8515625,57159.6015625,0,0.0,0.0
2026-07-29 11:50:00+05:30,57160.19921875,57176.25,57149.0,57170.75,0,0.0,0.0
2026-07-29 11:55:00+05:30,57171.94921875,57192.1484375,57146.1484375,57181.3984375,0,0.0,0.0
2026-07-29 12:00:00+05:30,57183.1015625,57197.8515625,57164.3984375,57190.19921875,0,0.0,0.0
2026-07-29 12:05:00+05:30,57187.8984375,57257.80078125,57182.6484375,57251.1484375,0,0.0,0.0
2026-07-29 12:10:00+05:30,57250.55078125,57263.55078125,57243.44921875,57255.19921875,0,0.0,0.0
2026-07-29 12:15:00+05:30,57255.94921875,57263.44921875,57213.5,57228.44921875,0,0.0,0.0
2026-07-29 12:20:00+05:30,57228.0,57242.69921875,57221.75,57229.94921875,0,0.0,0.0
2026-07-29 12:25:00+05:30,57229.8984375,57242.5,57197.6015625,57205.6484375,0,0.0,0.0
2026-07-29 12:30:00+05:30,57205.80078125,57222.30078125,57188.8984375,57214.6484375,0,0.0,0.0
2026-07-29 12:35:00+05:30,57215.30078125,57237.3984375,57212.8984375,57223.80078125,0,0.0,0.0
2026-07-29 12:40:00+05:30,57224.3515625,57245.75,57204.6484375,57209.80078125,0,0.0,0.0
2026-07-29 12:45:00+05:30,57210.05078125,57229.5,57181.69921875,57183.1015625,0,0.0,0.0
2026-07-29 12:50:00+05:30,57185.8984375,57219.19921875,57168.8515625,57211.6484375,0,0.0,0.0
2026-07-29 12:55:00+05:30,57211.6484375,57219.1484375,57178.6015625,57188.8515625,0,0.0,0.0
2026-07-29 13:00:00+05:30,57188.8515625,57222.44921875,57188.8515625,57196.8515625,0,0.0,0.0
2026-07-29 13:05:00+05:30,57198.3984375,57221.30078125,57186.3984375,57215.3515625,0,0.0,0.0
2026-07-29 13:10:00+05:30,57218.44921875,57253.8984375,57214.19921875,57238.19921875,0,0.0,0.0
2026-07-29 13:15:00+05:30,57239.05078125,57241.1484375,57200.25,57233.1484375,0,0.0,0.0
2026-07-29 13:20:00+05:30,57233.1484375,57238.6484375,57195.44921875,57195.6015625,0,0.0,0.0
2026-07-29 13:25:00+05:30,57195.6015625,57224.25,57195.30078125,57205.3515625,0,0.0,0.0
2026-07-29 13:30:00+05:30,57203.8984375,57223.0,57202.6015625,57205.1015625,0,0.0,0.0
2026-07-29 13:35:00+05:30,57205.5,57217.25,57175.6015625,57192.8515625,0,0.0,0.0
2026-07-29 13:40:00+05:30,57196.75,57215.3515625,57142.75,57151.30078125,0,0.0,0.0
2026-07-29 13:45:00+05:30,57146.6484375,57203.3515625,57137.05078125,57183.80078125,0,0.0,0.0
2026-07-29 13:50:00+05:30,57184.05078125,57211.75,57181.3984375,57198.1015625,0,0.0,0.0
2026-07-29 13:55:00+05:30,57205.94921875,57219.8984375,57191.0,57197.69921875,0,0.0,0.0
2026-07-29 14:00:00+05:30,57198.1484375,57263.0,57194.69921875,57252.3984375,0,0.0,0.0
2026-07-29 14:05:00+05:30,57254.1015625,57266.3515625,57230.0,57243.25,0,0.0,0.0
2026-07-29 14:10:00+05:30,57244.44921875,57274.55078125,57239.3984375,57258.05078125,0,0.0,0.0
2026-07-29 14:15:00+05:30,57258.3515625,57312.05078125,57252.80078125,57298.80078125,0,0.0,0.0
2026-07-29 14:20:00+05:30,57299.94921875,57315.3515625,57272.05078125,57285.6015625,0,0.0,0.0
2026-07-29 14:25:00+05:30,57286.80078125,57299.6015625,57279.1015625,57288.69921875,0,0.0,0.0
2026-07-29 14:30:00+05:30,57291.6484375,57300.80078125,57253.80078125,57265.8515625,0,0.0,0.0
2026-07-29 14:35:00+05:30,57264.05078125,57275.75,57252.1484375,57261.69921875,0,0.0,0.0
2026-07-29 14:40:00+05:30,57262.94921875,57267.75,57235.19921875,57261.1015625,0,0.0,0.0
2026-07-29 14:45:00+05:30,57260.25,57309.3984375,57260.25,57270.55078125,0,0.0,0.0
2026-07-29 14:50:00+05:30,57269.55078125,57290.3515625,57261.30078125,57285.94921875,0,0.0,0.0
2026-07-29 14:55:00+05:30,57285.94921875,57314.3984375,57275.0,57281.19921875,0,0.0,0.0
2026-07-29 15:00:00+05:30,57281.1484375,57306.55078125,57209.80078125,57215.5,0,0.0,0.0
2026-07-29 15:05:00+05:30,57215.8515625,57237.94921875,57196.55078125,57236.19921875,0,0.0,0.0
2026-07-29 15:10:00+05:30,57237.19921875,57237.19921875,57206.5,57215.25,0,0.0,0.0
2026-07-29 15:15:00+05:30,57212.8984375,57219.8515625,57167.44921875,57190.8984375,0,0.0,0.0
2026-07-29 15:20:00+05:30,57190.8984375,57207.30078125,57179.0,57186.1015625,0,0.0,0.0
2026-07-29 15:25:00+05:30,57186.5,57215.75,57161.6015625,57193.6015625,0,0.0,0.0
2026-07-30 09:15:00+05:30,57099.6484375,57118.3515625,56870.1015625,56948.55078125,0,0.0,0.0
2026-07-30 09:20:00+05:30,56951.0,56973.75,56900.94921875,56940.6015625,0,0.0,0.0
2026-07-30 09:25:00+05:30,56939.75,56954.25,56926.69921875,56946.8515625,0,0.0,0.0
2026-07-30 09:30:00+05:30,56946.1015625,56986.6484375,56911.25,56937.3515625,0,0.0,0.0
2026-07-30 09:35:00+05:30,56935.75,56941.94921875,56864.1015625,56864.75,0,0.0,0.0
2026-07-30 09:40:00+05:30,56864.1015625,56865.19921875,56819.75,56835.3515625,0,0.0,0.0
2026-07-30 09:45:00+05:30,56834.55078125,56894.05078125,56801.94921875,56867.44921875,0,0.0,0.0
2026-07-30 09:50:00+05:30,56864.6484375,56923.94921875,56864.6484375,56882.5,0,0.0,0.0
2026-07-30 09:55:00+05:30,56883.19921875,56935.94921875,56878.69921875,56925.1015625,0,0.0,0.0
2026-07-30 10:00:00+05:30,56926.19921875,56935.8984375,56894.69921875,56921.94921875,0,0.0,0.0
2026-07-30 10:05:00+05:30,56920.8984375,56940.05078125,56884.8515625,56887.75,0,0.0,0.0
2026-07-30 10:10:00+05:30,56889.3984375,56891.6484375,56832.19921875,56836.6015625,0,0.0,0.0
2026-07-30 10:15:00+05:30,56835.8984375,56855.80078125,56815.80078125,56817.44921875,0,0.0,0.0
2026-07-30 10:20:00+05:30,56816.8515625,56852.94921875,56805.94921875,56845.25,0,0.0,0.0
2026-07-30 10:25:00+05:30,56847.25,56858.5,56798.1484375,56798.1484375,0,0.0,0.0
2026-07-30 10:30:00+05:30,56799.25,56804.8515625,56768.8984375,56789.69921875,0,0.0,0.0
2026-07-30 10:35:00+05:30,56790.5,56834.6484375,56786.1484375,56826.0,0,0.0,0.0
2026-07-30 10:40:00+05:30,56826.0,56869.80078125,56796.69921875,56861.94921875,0,0.0,0.0
2026-07-30 10:45:00+05:30,56861.94921875,56886.55078125,56848.05078125,56884.44921875,0,0.0,0.0
2026-07-30 10:50:00+05:30,56885.0,56902.8515625,56872.05078125,56875.3984375,0,0.0,0.0
2026-07-30 10:55:00+05:30,56878.3515625,56896.25,56865.55078125,56878.94921875,0,0.0,0.0
2026-07-30 11:00:00+05:30,56877.25,56905.1484375,56859.8515625,56901.3515625,0,0.0,0.0
2026-07-30 11:05:00+05:30,56901.05078125,56907.44921875,56861.25,56895.05078125,0,0.0,0.0
2026-07-30 11:10:00+05:30,56894.3515625,56918.6015625,56885.5,56899.05078125,0,0.0,0.0
2026-07-30 11:15:00+05:30,56900.75,56936.6015625,56884.5,56893.3984375,0,0.0,0.0
2026-07-30 11:20:00+05:30,56895.05078125,56907.8984375,56883.6015625,56895.6484375,0,0.0,0.0
2026-07-30 11:25:00+05:30,56897.8984375,56930.69921875,56876.94921875,56911.1015625,0,0.0,0.0
2026-07-30 11:30:00+05:30,56912.44921875,56935.5,56893.3515625,56930.55078125,0,0.0,0.0
2026-07-30 11:35:00+05:30,56930.25,56932.6484375,56898.30078125,56899.8984375,0,0.0,0.0
2026-07-30 11:40:00+05:30,56898.19921875,56912.5,56886.55078125,56890.05078125,0,0.0,0.0
2026-07-30 11:45:00+05:30,56892.44921875,56894.5,56847.25,56850.44921875,0,0.0,0.0
2026-07-30 11:50:00+05:30,56852.8515625,56864.6015625,56834.44921875,56838.8984375,0,0.0,0.0
2026-07-30 11:55:00+05:30,56838.8984375,56858.80078125,56821.5,56842.8984375,0,0.0,0.0
2026-07-30 12:00:00+05:30,56842.8984375,56853.1015625,56828.3515625,56841.94921875,0,0.0,0.0
2026-07-30 12:05:00+05:30,56841.94921875,56874.1015625,56833.69921875,56851.75,0,0.0,0.0
